id,country,region,year,title,budget,expense,sdg,solution,donors
00092621,Timor-Leste,Pacific,2018,Building shoreline resilience of Timor-Leste  to protect,1687308,1501055,No poverty;Climate action;Life below water,Keeping people out of poverty,Global Environment Fund Truste
00081757,Timor-Leste,Pacific,2018,Strengthening Community Resilience to Climate-induced disasters,1419970,1500281,Climate action,Enhance national prevention and recovery capacities for resilient societies,Global Environment Fund Truste
00082979,Timor-Leste,Pacific,2018,Support to Institutional Development,1158283,939614,"Peace, justice, and strong institutions;Good health and well-being","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF INDIA;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00014955,Timor-Leste,Pacific,2018,Justice System Programme,1112947,1099200,"Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Australian DFAT;GOVERNMENT OF JAPAN;GOVERNMENT OF NETHERLANDS;GOVERNMENT OF NORWAY;GOVERNMENT OF PORTUGAL;KOREA INTERN. COOPERATION AGENCY (KOICA);Ministry of Foreign Affairs and Trade of the Republic of korea;OFFICE OF THE HIGH COMMISSIONER FOR HUMAN RIGHTS;SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA);SWISS AGENCY FOR DEVELOPMENT AND COOPERATION - SDC;UNITED NATIONS DEVELOPMENT PRO;United Nations Integrated Mission in East Timor (UNMIT)
00077146,Timor-Leste,Pacific,2018,Promoting Sustainable Bio-energy Production from Biomass,579875,481670,Affordable and clean energy,Keeping people out of poverty,Global Environment Fund Truste;Global Inner Peace;INTERNATIONAL NON-GOVERNMENTAL ORGANIZATION;Ministry of Foreign Affairs and Trade of the Republic of korea;UNITED NATIONS DEVELOPMENT PRO
00072017,Timor-Leste,Pacific,2018,UNDP Capacity Building Support to Policia National da Timor Leste.,502076,499472,"Peace, justice, and strong institutions;Good health and well-being",Strenghten gender equality and the empowerment of women and girls,Australian Federal Police;GOVERNMENT OF JAPAN;GOVERNMENT OF NETHERLANDS;UNITED NATIONS DEVELOPMENT PRO;US International Narcotics and Law Enforcement Affairs
00096725,Timor-Leste,Pacific,2018,KOICA_Support to Anti Corruption & Decentralization,387504,192299,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",KOREA INTERN. COOPERATION AGENCY (KOICA);UNITED NATIONS DEVELOPMENT PRO
00081761,Timor-Leste,Pacific,2018,Second Communication to the UNFCC,345074,214631,Climate action;Life on Land,Keeping people out of poverty,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00098978,Timor-Leste,Pacific,2018,GCF Readiness Support for Timor-Leste,144572,133980,Climate action;Life on Land,Keeping people out of poverty,GREEN CLIMATE FUND
00111323,Timor-Leste,Pacific,2018,IDSP-Infrastructure Dev Supp,136391,113196,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00031537,Timor-Leste,Pacific,2018,Development Support Services,124992,182877,,Others,UNITED NATIONS DEVELOPMENT PRO;United Nations Integrated Mission in East Timor (UNMIT)
00089589,Timor-Leste,Pacific,2018,Timor-Leste's Youth Wellbeing Report,115393,116439,No poverty,Keeping people out of poverty,"Department  of the premier and  Cabinet South Australia;Flinders University, Australia;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO"
00075260,Timor-Leste,Pacific,2018,Strengthening The Resilience of Small Scale Rural Infrastructure and Local Government Systems,108560,69795,No poverty;Climate action,Enhance national prevention and recovery capacities for resilient societies,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00096561,Timor-Leste,Pacific,2018,Mobilize Social Business to Accelerate Achievement of Timor-Leste,90603,77041,"Gender equality;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Government of Timor'Leste;New Zealand Agency for International Development;UNITED NATIONS DEVELOPMENT PRO
00081807,Timor-Leste,Pacific,2018,Sub-National Governance and Development Programme,68936,18845,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF IRELAND;Government of Timor'Leste;UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT;UNITED NATIONS DEVELOPMENT PRO
00109262,Timor-Leste,Pacific,2018,Youth Innovation and Entrepreneurship,65002,64995,No poverty,Keeping people out of poverty,UNITED NATIONS DEVELOPMENT PRO
00045604,Timor-Leste,Pacific,2018,Local Governance Support Programme,1,-214,No poverty,Others,GOVERNMENT OF IRELAND;GOVERNMENT OF NORWAY;Government of Timor'Leste;UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT;UNITED NATIONS DEVELOPMENT PRO
00056605,Timor-Leste,Pacific,2018,Disaster Risk Management in Timor-Leste,1,-5515,Climate action,Enhance national prevention and recovery capacities for resilient societies,UNITED NATIONS DEVELOPMENT PRO
00080251,Timor-Leste,Pacific,2018,"TL-Resilience and Social Cohesion Project, TL-RSCP",1,-543,"No poverty;Peace, justice, and strong institutions",Keeping people out of poverty,GOVERNMENT OF JAPAN;UNITED NATIONS DEVELOPMENT PRO
00096965,Timor-Leste,Pacific,2018,Cross Cutting Capacity Development (CCCD),0,2994,Affordable and clean energy,Enhance national prevention and recovery capacities for resilient societies,Global Environment Fund Truste
00092621,Timor-Leste,Pacific,2019,Building shoreline resilience of Timor-Leste  to protect,2051602,1381749,No poverty;Climate action;Life below water,Keeping people out of poverty,Global Environment Fund Truste
00082979,Timor-Leste,Pacific,2019,Support to Institutional Development,1548414,1056455,"Peace, justice, and strong institutions;Good health and well-being","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF INDIA;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00086475,Timor-Leste,Pacific,2019,Leveraging Electoral Assistance for Regionalized Nation,1155994,1054930,"No poverty;Peace, justice, and strong institutions;Gender equality","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF JAPAN;Government of Timor'Leste;KOREA INTERN. COOPERATION AGENCY (KOICA);Ministry of Foreign Affairs and Trade of the Republic of korea;UNITED NATIONS DEVELOPMENT PRO
00096725,Timor-Leste,Pacific,2019,KOICA_Support to Anti Corruption & Decentralization,945699,588091,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",KOREA INTERN. COOPERATION AGENCY (KOICA);UNITED NATIONS DEVELOPMENT PRO
00077146,Timor-Leste,Pacific,2019,Promoting Sustainable Bio-energy Production from Biomass,601567,448221,Affordable and clean energy,Keeping people out of poverty,Global Environment Fund Truste;Global Inner Peace;INTERNATIONAL NON-GOVERNMENTAL ORGANIZATION;Ministry of Foreign Affairs and Trade of the Republic of korea;UNITED NATIONS DEVELOPMENT PRO
00081757,Timor-Leste,Pacific,2019,Strengthening Community Resilience to Climate-induced disasters,523328,571265,Climate action,Enhance national prevention and recovery capacities for resilient societies,Global Environment Fund Truste
00118548,Timor-Leste,Pacific,2019,The Justice Sector Reform,431963,234646,"Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00109706,Timor-Leste,Pacific,2019,Strengthening targeted national capacities to improve,419498,233074,"Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00031537,Timor-Leste,Pacific,2019,Development Support Services,304406,267884,,Others,UNITED NATIONS DEVELOPMENT PRO;United Nations Integrated Mission in East Timor (UNMIT)
00014955,Timor-Leste,Pacific,2019,Justice System Programme,299312,283960,"Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Australian DFAT;GOVERNMENT OF JAPAN;GOVERNMENT OF NETHERLANDS;GOVERNMENT OF NORWAY;GOVERNMENT OF PORTUGAL;KOREA INTERN. COOPERATION AGENCY (KOICA);Ministry of Foreign Affairs and Trade of the Republic of korea;OFFICE OF THE HIGH COMMISSIONER FOR HUMAN RIGHTS;SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA);SWISS AGENCY FOR DEVELOPMENT AND COOPERATION - SDC;UNITED NATIONS DEVELOPMENT PRO;United Nations Integrated Mission in East Timor (UNMIT)
00072017,Timor-Leste,Pacific,2019,UNDP Capacity Building Support to Policia National da Timor Leste.,236120,269080,"Peace, justice, and strong institutions;Good health and well-being",Strenghten gender equality and the empowerment of women and girls,Australian Federal Police;GOVERNMENT OF JAPAN;GOVERNMENT OF NETHERLANDS;UNITED NATIONS DEVELOPMENT PRO;US International Narcotics and Law Enforcement Affairs
00120680,Timor-Leste,Pacific,2019,Accelerator Lab - Timor-Leste,177624,74810,No poverty,Keeping people out of poverty,GOVERNMENT OF GERMANY;Qatar Fund for Development;UNITED NATIONS DEVELOPMENT PRO
00111339,Timor-Leste,Pacific,2019,Implementation of the Arafura and timor Seas Regional an,164553,16082,No poverty;Climate action;Life below water,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00111323,Timor-Leste,Pacific,2019,IDSP-Infrastructure Dev Supp,162144,168166,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00096561,Timor-Leste,Pacific,2019,Mobilize Social Business to Accelerate Achievement of Timor-Leste,133830,107090,"Gender equality;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Government of Timor'Leste;New Zealand Agency for International Development;UNITED NATIONS DEVELOPMENT PRO
00109262,Timor-Leste,Pacific,2019,Youth Innovation and Entrepreneurship,125000,111072,No poverty,Keeping people out of poverty,UNITED NATIONS DEVELOPMENT PRO
00014960,Timor-Leste,Pacific,2019,Strengthening Parliamentary Democracy in Timor-Leste,65000,-69336,"Peace, justice, and strong institutions",Others;Strenghten gender equality and the empowerment of women and girls,Australian Agency for International Development (AusAID);EUROPEAN ECONOMIC COMMUNITY;GOVERNMENT OF ITALY;GOVERNMENT OF NORWAY;SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA);UNITED NATIONS DEVELOPMENT PRO;United Nations Integrated Mission in East Timor (UNMIT)
00081761,Timor-Leste,Pacific,2019,Second Communication to the UNFCC,44688,130443,Climate action;Life on Land,Keeping people out of poverty,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00098978,Timor-Leste,Pacific,2019,GCF Readiness Support for Timor-Leste,15600,46055,Climate action;Life on Land,Keeping people out of poverty,GREEN CLIMATE FUND
00089589,Timor-Leste,Pacific,2019,Timor-Leste's Youth Wellbeing Report,7950,3521,No poverty,Keeping people out of poverty,"Department  of the premier and  Cabinet South Australia;Flinders University, Australia;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO"
00126827,Timor-Leste,Pacific,2020,Support to the Gov of Timor-Leste responding to COVID-19,6469619,5763766,"No poverty;Sustainable cities and communities;Peace, justice, and strong institutions;Good health and well-being","Others;Strengthen effective, inclusive and accountable governance;Strenghten gender equality and the empowerment of women and girls",Government of Timor'Leste;UNDP Funding Windows;UNITED NATIONS DEVELOPMENT PRO
00092621,Timor-Leste,Pacific,2020,Building shoreline resilience of Timor-Leste  to protect,1592113,1440072,No poverty;Climate action;Life below water,Keeping people out of poverty,Global Environment Fund Truste
00106661,Timor-Leste,Pacific,2020,Safeguarding rural communities and their physical assets,1045834,280901,Climate action;Life on Land,Keeping people out of poverty,GREEN CLIMATE FUND;UNITED NATIONS DEVELOPMENT PRO
00082979,Timor-Leste,Pacific,2020,Support to Institutional Development,1000247,1170345,"Peace, justice, and strong institutions;Good health and well-being","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF INDIA;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00126960,Timor-Leste,Pacific,2020,Strength Integral Local Development,649787,345247,Affordable and clean energy,Others;Keeping people out of poverty,EUROPEAN COMMISSION;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00125950,Timor-Leste,Pacific,2020,Spotlight Initiative in Timor-Leste – A Joint EU-UN Init,542984,322181,"Peace, justice, and strong institutions;Gender equality",Strenghten gender equality and the empowerment of women and girls,MPTFO-Spotlight Initiative Fund (SIF00);UNITED NATIONS DEVELOPMENT PRO
00111339,Timor-Leste,Pacific,2020,Implementation of the Arafura and timor Seas Regional an,477301,171061,No poverty;Climate action;Life below water,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00109706,Timor-Leste,Pacific,2020,Strengthening targeted national capacities to improve,447500,310356,"Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00086475,Timor-Leste,Pacific,2020,Leveraging Electoral Assistance for Regionalized Nation,343224,464474,"No poverty;Peace, justice, and strong institutions;Gender equality","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF JAPAN;Government of Timor'Leste;KOREA INTERN. COOPERATION AGENCY (KOICA);Ministry of Foreign Affairs and Trade of the Republic of korea;UNITED NATIONS DEVELOPMENT PRO
00096725,Timor-Leste,Pacific,2020,KOICA_Support to Anti Corruption & Decentralization,237670,538398,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",KOREA INTERN. COOPERATION AGENCY (KOICA);UNITED NATIONS DEVELOPMENT PRO
00077146,Timor-Leste,Pacific,2020,Promoting Sustainable Bio-energy Production from Biomass,236309,256403,Affordable and clean energy,Keeping people out of poverty,Global Environment Fund Truste;Global Inner Peace;INTERNATIONAL NON-GOVERNMENTAL ORGANIZATION;Ministry of Foreign Affairs and Trade of the Republic of korea;UNITED NATIONS DEVELOPMENT PRO
00118548,Timor-Leste,Pacific,2020,The Justice Sector Reform,232431,341174,"Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00125319,Timor-Leste,Pacific,2020,Engagement Facility for Timor Leste CO,227001,142112,,Others,GOVERNMENT OF JAPAN;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00125932,Timor-Leste,Pacific,2020,AAJAT,161840,71821,"Peace, justice, and strong institutions",Others;Strenghten gender equality and the empowerment of women and girls,SWISS AGENCY FOR DEVELOPMENT AND COOPERATION - SDC;UNDP Funding Windows;UNITED NATIONS DEVELOPMENT FUND FOR WOMEN (UN WOMEN)
00126532,Timor-Leste,Pacific,2020,The ACCESS project,147832,50700,Affordable and clean energy,Keeping people out of poverty,KOREA INTERN. COOPERATION AGENCY (KOICA)
00120680,Timor-Leste,Pacific,2020,Accelerator Lab - Timor-Leste,146167,166414,No poverty,Keeping people out of poverty,GOVERNMENT OF GERMANY;Qatar Fund for Development;UNITED NATIONS DEVELOPMENT PRO
00129348,Timor-Leste,Pacific,2020,Integrated National Financing Framework (INFF) and Finan,122609,20850,,Others,MPTFO - Joint SDG Fund (previously known as The Joint Fund for the 2030 Agenda);UNITED NATIONS DEVELOPMENT PRO
00096561,Timor-Leste,Pacific,2020,Mobilize Social Business to Accelerate Achievement of Timor-Leste,87787,109124,"Gender equality;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Government of Timor'Leste;New Zealand Agency for International Development;UNITED NATIONS DEVELOPMENT PRO
00072017,Timor-Leste,Pacific,2020,UNDP Capacity Building Support to Policia National da Timor Leste.,34151,33820,"Peace, justice, and strong institutions;Good health and well-being",Strenghten gender equality and the empowerment of women and girls,Australian Federal Police;GOVERNMENT OF JAPAN;GOVERNMENT OF NETHERLANDS;UNITED NATIONS DEVELOPMENT PRO;US International Narcotics and Law Enforcement Affairs
00045604,Timor-Leste,Pacific,2020,Local Governance Support Programme,8065,-7539,No poverty,Others,GOVERNMENT OF IRELAND;GOVERNMENT OF NORWAY;Government of Timor'Leste;UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT;UNITED NATIONS DEVELOPMENT PRO
00014955,Timor-Leste,Pacific,2020,Justice System Programme,4925,42115,"Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Australian DFAT;GOVERNMENT OF JAPAN;GOVERNMENT OF NETHERLANDS;GOVERNMENT OF NORWAY;GOVERNMENT OF PORTUGAL;KOREA INTERN. COOPERATION AGENCY (KOICA);Ministry of Foreign Affairs and Trade of the Republic of korea;OFFICE OF THE HIGH COMMISSIONER FOR HUMAN RIGHTS;SWEDISH INTERNATIONAL DEVELOPMENT COOPERATION (SIDA);SWISS AGENCY FOR DEVELOPMENT AND COOPERATION - SDC;UNITED NATIONS DEVELOPMENT PRO;United Nations Integrated Mission in East Timor (UNMIT)
00089589,Timor-Leste,Pacific,2020,Timor-Leste's Youth Wellbeing Report,3138,4538,No poverty,Keeping people out of poverty,"Department  of the premier and  Cabinet South Australia;Flinders University, Australia;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO"
00081807,Timor-Leste,Pacific,2020,Sub-National Governance and Development Programme,1,-3323,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF IRELAND;Government of Timor'Leste;UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT;UNITED NATIONS DEVELOPMENT PRO
00031537,Timor-Leste,Pacific,2020,Development Support Services,0,25282,,Others,UNITED NATIONS DEVELOPMENT PRO;United Nations Integrated Mission in East Timor (UNMIT)
00081757,Timor-Leste,Pacific,2020,Strengthening Community Resilience to Climate-induced disasters,0,16560,Climate action,Enhance national prevention and recovery capacities for resilient societies,Global Environment Fund Truste
00109262,Timor-Leste,Pacific,2020,Youth Innovation and Entrepreneurship,0,6761,No poverty,Keeping people out of poverty,UNITED NATIONS DEVELOPMENT PRO
00111323,Timor-Leste,Pacific,2020,IDSP-Infrastructure Dev Supp,0,-4480,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00133646,Timor-Leste,Pacific,2021,"Support Gov TL in procurement of COVID health, Phase II",5470000,0,,Others,Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00106661,Timor-Leste,Pacific,2021,Safeguarding rural communities and their physical assets,3953767,103581,Climate action;Life on Land,Keeping people out of poverty,GREEN CLIMATE FUND;UNITED NATIONS DEVELOPMENT PRO
00126532,Timor-Leste,Pacific,2021,The ACCESS project,2309154,17979,Affordable and clean energy,Keeping people out of poverty,KOREA INTERN. COOPERATION AGENCY (KOICA)
00125950,Timor-Leste,Pacific,2021,Spotlight Initiative in Timor-Leste – A Joint EU-UN Init,2062855,64745,"Peace, justice, and strong institutions;Gender equality",Strenghten gender equality and the empowerment of women and girls,MPTFO-Spotlight Initiative Fund (SIF00);UNITED NATIONS DEVELOPMENT PRO
00082979,Timor-Leste,Pacific,2021,Support to Institutional Development,1311364,126566,"Peace, justice, and strong institutions;Good health and well-being","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF INDIA;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00126960,Timor-Leste,Pacific,2021,Strength Integral Local Development,1296855,204239,Affordable and clean energy,Others;Keeping people out of poverty,EUROPEAN COMMISSION;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00126827,Timor-Leste,Pacific,2021,Support to the Gov of Timor-Leste responding to COVID-19,1201583,485237,"No poverty;Sustainable cities and communities;Peace, justice, and strong institutions;Good health and well-being","Others;Strengthen effective, inclusive and accountable governance;Strenghten gender equality and the empowerment of women and girls",Government of Timor'Leste;UNDP Funding Windows;UNITED NATIONS DEVELOPMENT PRO
00111339,Timor-Leste,Pacific,2021,Implementation of the Arafura and timor Seas Regional an,587503,46148,No poverty;Climate action;Life below water,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00125932,Timor-Leste,Pacific,2021,AAJAT,545613,16341,"Peace, justice, and strong institutions",Others;Strenghten gender equality and the empowerment of women and girls,SWISS AGENCY FOR DEVELOPMENT AND COOPERATION - SDC;UNDP Funding Windows;UNITED NATIONS DEVELOPMENT FUND FOR WOMEN (UN WOMEN)
00109706,Timor-Leste,Pacific,2021,Strengthening targeted national capacities to improve,505500,29621,"Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00092621,Timor-Leste,Pacific,2021,Building shoreline resilience of Timor-Leste  to protect,497762,425347,No poverty;Climate action;Life below water,Keeping people out of poverty,Global Environment Fund Truste
00133659,Timor-Leste,Pacific,2021,Supporting Entrepreneurship and Employment for Women and,462390,2897,,Others,UNITED NATIONS DEVELOPMENT PRO
00118548,Timor-Leste,Pacific,2021,The Justice Sector Reform,264694,37927,"Peace, justice, and strong institutions",Strenghten gender equality and the empowerment of women and girls,Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00129348,Timor-Leste,Pacific,2021,Integrated National Financing Framework (INFF) and Finan,256966,27998,,Others,MPTFO - Joint SDG Fund (previously known as The Joint Fund for the 2030 Agenda);UNITED NATIONS DEVELOPMENT PRO
00134504,Timor-Leste,Pacific,2021,Hamutuk ba Igualdade,252146,0,,Others,UNITED NATIONS DEVELOPMENT FUND FOR WOMEN (UN WOMEN)
00120680,Timor-Leste,Pacific,2021,Accelerator Lab - Timor-Leste,166050,7815,No poverty,Keeping people out of poverty,GOVERNMENT OF GERMANY;Qatar Fund for Development;UNITED NATIONS DEVELOPMENT PRO
00125319,Timor-Leste,Pacific,2021,Engagement Facility for Timor Leste CO,104215,63615,,Others,GOVERNMENT OF JAPAN;Government of Timor'Leste;UNITED NATIONS DEVELOPMENT PRO
00096561,Timor-Leste,Pacific,2021,Mobilize Social Business to Accelerate Achievement of Timor-Leste,37736,13820,"Gender equality;Industry, innovation and infrastructure",Promote nature-based solutions for a sustainable planet,Government of Timor'Leste;New Zealand Agency for International Development;UNITED NATIONS DEVELOPMENT PRO
00096725,Timor-Leste,Pacific,2021,KOICA_Support to Anti Corruption & Decentralization,14583,4345,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",KOREA INTERN. COOPERATION AGENCY (KOICA);UNITED NATIONS DEVELOPMENT PRO
00077146,Timor-Leste,Pacific,2021,Promoting Sustainable Bio-energy Production from Biomass,2,-641,Affordable and clean energy,Keeping people out of poverty,Global Environment Fund Truste;Global Inner Peace;INTERNATIONAL NON-GOVERNMENTAL ORGANIZATION;Ministry of Foreign Affairs and Trade of the Republic of korea;UNITED NATIONS DEVELOPMENT PRO
00086475,Timor-Leste,Pacific,2021,Leveraging Electoral Assistance for Regionalized Nation,0,3240,"No poverty;Peace, justice, and strong institutions;Gender equality","Strengthen effective, inclusive and accountable governance",GOVERNMENT OF JAPAN;Government of Timor'Leste;KOREA INTERN. COOPERATION AGENCY (KOICA);Ministry of Foreign Affairs and Trade of the Republic of korea;UNITED NATIONS DEVELOPMENT PRO
00066740,Trinidad and Tobago,Caribbean,2012,Building a Nation:Sint Maarten National Development Plan,293000,11699,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of St. Maarten;UNITED NATIONS DEVELOPMENT PRO
00043187,Trinidad and Tobago,Caribbean,2012,Persistent Organic Pollutants-Trinidad and Tobago,281513,106724,Climate action,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00065117,Trinidad and Tobago,Caribbean,2012,Development Natl Corporate Social Responsibility Policy,100710,56372,,Others,TRI-THE GOVERNMENT OF TRINIDAD
00065355,Trinidad and Tobago,Caribbean,2012,Strengthening the Parliament of Trinidad and Tobago,97300,17269,"Peace, justice, and strong institutions",Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00061515,Trinidad and Tobago,Caribbean,2012,Strategy for the Reduction of Carbon Emissions in T&T,80500,41154,Climate action,Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00063053,Trinidad and Tobago,Caribbean,2012,Capacity Development for Disaster Risk Management,77092,37707,Sustainable cities and communities;Climate action,Enhance national prevention and recovery capacities for resilient societies,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00042336,Trinidad and Tobago,Caribbean,2012,Cap Strength Min Education,57000,61124,,Others,"MINISTRY OF EDUCATION, TRINIDAD AND TOBAGO"
00050966,Trinidad and Tobago,Caribbean,2012,Institutional Strengthening to Support Natl Ozone Office,44980,22160,Climate action,Others;Keeping people out of poverty,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00014978,Trinidad and Tobago,Caribbean,2012,Micro Credit,28900,28684,,Others,TRI-THE GOVERNMENT OF TRINIDAD
00058147,Trinidad and Tobago,Caribbean,2012,Capacity Dev't for Nation  Building in NAN,23000,-2040,"Peace, justice, and strong institutions",Others,GOVERNMENT OF NETHERLANDS ANTILLES;UNITED NATIONS DEVELOPMENT PRO
00015010,Trinidad and Tobago,Caribbean,2012,UNDP Small Grants Programme,16093,11116,,Others,JB Fernandes Memorial Trust Fu;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00058357,Trinidad and Tobago,Caribbean,2012,Effective Control and Monitoring of Precursor Chemicals,11250,0,,Others,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD
00069439,Trinidad and Tobago,Caribbean,2012,HCFC Phase-Out Management Plan (HPMP),5610,912,Climate action,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00071144,Trinidad and Tobago,Caribbean,2012,Low Emission Capacity Building Global Program Assessment,1070,0,Climate action;Partnerships for the goals,Others;Keeping people out of poverty,EUROPEAN COMMISSION;EUROPEAN ECONOMIC COMMUNITY;GOVERNMENT OF GERMANY;Intergovernmental Platform on;TRI-THE GOVERNMENT OF TRINIDAD;UNDP Funding Windows
00035706,Trinidad and Tobago,Caribbean,2012,Terminal Phase-Out Management Plan for CFCs in T&T,100,51,,Others,MONTREAL PROTOCOL;TRI-THE GOVERNMENT OF TRINIDAD
00014997,Trinidad and Tobago,Caribbean,2012,GENDER POLICY,0,-2306,,Others,UNITED NATIONS DEVELOPMENT PRO
00034324,Trinidad and Tobago,Caribbean,2012,PIMS 3152:  CC/EA: Second National Assessment to UNFCCC,0,255,,Others,Global Environment Fund Truste
00061515,Trinidad and Tobago,Caribbean,2013,Strategy for the Reduction of Carbon Emissions in T&T,281390,41089,Climate action,Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00065117,Trinidad and Tobago,Caribbean,2013,Development Natl Corporate Social Responsibility Policy,214784,68946,,Others,TRI-THE GOVERNMENT OF TRINIDAD
00045432,Trinidad and Tobago,Caribbean,2013,Institutional Strengthening and Support for MoLG,203051,2729,,Others,"MINISTRY OF LOCAL GOVERNMENT, TRINIDAD AND TOBAGO;TRI-THE GOVERNMENT OF TRINIDAD"
00066740,Trinidad and Tobago,Caribbean,2013,Building a Nation:Sint Maarten National Development Plan,180000,100876,"Peace, justice, and strong institutions","Strengthen effective, inclusive and accountable governance",Government of St. Maarten;UNITED NATIONS DEVELOPMENT PRO
00065355,Trinidad and Tobago,Caribbean,2013,Strengthening the Parliament of Trinidad and Tobago,124697,37305,"Peace, justice, and strong institutions",Others,TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
00043187,Trinidad and Tobago,Caribbean,2013,Persistent Organic Pollutants-Trinidad and Tobago,108000,187772,Climate action,Others,Global Environment Fund Truste;TRI-THE GOVERNMENT OF TRINIDAD
00063053,Trinidad and Tobago,Caribbean,2013,Capacity Development for Disaster Risk Management,104915,39843,Sustainable cities and communities;Climate action,Enhance national prevention and recovery capacities for resilient societies,Ministry of National Security Trinidad and Tobago;TRI-THE GOVERNMENT OF TRINIDAD;UNITED NATIONS DEVELOPMENT PRO
